ID,ConvID,Context,Disclosure Type,Has Parent Tweet,Has Cards,Date,Language,Permalink,is part of conversation?,Author ID,Author Name,is Author verified,Text,Replies,Retweets,Favorites,Mentions,is Reply?,is Retweet?,Reply to User ID,Reply To User Name,Quoted Tweet ID, Quoted Tweet Conv. ID,Quoted Tweet Type,Quoted Tweets User ID,Quoted Tweet User
1191948332060557312,1191948332060557312,tweet,,False,True,6.11.2019 05:20:02,en,/ArkansasOnline/status/1191948332060557312,False,25354366,AR Democrat-Gazette,True, 2 panels back state schools funding study » https://www.arkansasonline.com/news/2019/nov/05/2-panels-back-state-schools-funding-stu/&nbsp;…pic.twitter.com/MLYEgmHK2x,0,0,0,,False,True,,,,,,,
1191944269034139649,1191922573090656261,tweet,,True,False,6.11.2019 05:03:53,en,/co_rapunzel4/status/1191944269034139649,True,837561853,💙Rapunzel™ #ImpeachTrump🆘,True, None. His father quit paying for them years ago.,1,0,1,tasha12141,True,True,787994618,tasha12141,,,,,
1191944061315428352,1191900153520803846,tweet,,True,False,6.11.2019 05:03:04,en,/co_rapunzel4/status/1191944061315428352,True,837561853,💙Rapunzel™ #ImpeachTrump🆘,True, Happy belated birthday; amiga.,1,0,4,scott_catharine TarynStanford MulhollandLeda Gallaecian Lehman_Kiki CindisPLace DeliliaOMalley resistelle mydoggyruss Carpediem4989 BeckyBunzy peacelovinMimi VodkaMuse EmilyKinder11 JackieC1989 DMansini sckarr1 SchrodyBach Kris_Sacrebleu,True,True,32522055,Kris_Sacrebleu,,,,,
1191943298576982017,1191943298576982017,tweet,,False,True,6.11.2019 05:00:02,en,/ArkansasOnline/status/1191943298576982017,False,25354366,AR Democrat-Gazette,True, State sets October record with $554.4M in revenue » https://www.arkansasonline.com/news/2019/nov/05/state-sets-october-record-with-554-4m-i/&nbsp;…pic.twitter.com/rsCEHlhok7,0,0,0,,False,True,,,,,,,
1191942862763626500,1191922573090656261,tweet,,True,False,6.11.2019 04:58:18,en,/co_rapunzel4/status/1191942862763626500,True,837561853,💙Rapunzel™ #ImpeachTrump🆘,True, His scale&#39;s not talking. It probably hates him as much as we do.,1,0,1,tasha12141,True,True,787994618,tasha12141,,,,,
1191939864519942145,1191939864519942145,tweet,,False,True,6.11.2019 04:46:23,en,/co_rapunzel4/status/1191939864519942145,False,837561853,💙Rapunzel™ #ImpeachTrump🆘,True, This is indescribably AWESOME! Democrats win the Virginia Senate for the first time in 12 yearshttps://www.dailykos.com/story/2019/11/5/1897418/-Democrats-win-the-Virginia-Senate-for-the-first-time-in-12-years&nbsp;…,0,9,24,,False,True,,,,,,,
1191939660718718976,1191939660718718976,tweet,,False,True,6.11.2019 04:45:34,en,/co_rapunzel4/status/1191939660718718976,False,837561853,💙Rapunzel™ #ImpeachTrump🆘,True, Democrat Andy Beshear declares victory over Republican Matt Bevin in Kentucky governor&#39;s racehttps://www.dailykos.com/story/2019/11/5/1897415/-Democrat-Andy-Beshear-declares-victory-over-Republican-Matt-Bevin-in-Kentucky-governor-s-race&nbsp;…,0,2,17,,False,True,,,,,,,
1191939061059067904,1191939061059067904,tweet,,False,True,6.11.2019 04:43:11,en,/emilyslist/status/1191939061059067904,False,63262233,EMILY&#39;s List,True, Congratulations @ElizMarkowitz on advancing to the runoff for Texas&#39; 28th state House District!pic.twitter.com/DV2eTQPy8Q,4,53,171,ElizMarkowitz,False,True,940318330992451584,ElizMarkowitz,,,,,
1191938272748081153,1191938272748081153,tweet,,False,True,6.11.2019 04:40:04,en,/ArkansasOnline/status/1191938272748081153,False,25354366,AR Democrat-Gazette,True, Little Rock-area bid to lure manufacturers gets tips from panelists » https://www.arkansasonline.com/news/2019/nov/05/lr-area-bid-to-lure-manufacturers-gets-/&nbsp;…pic.twitter.com/sb5wHKil6G,0,0,1,,False,True,,,,,,,
1191937518930923521,1191937518930923521,tweet,,False,False,6.11.2019 04:37:04,en,/kharyp/status/1191937518930923521,False,53503202,Khary Penebaker, Fx,True, Pack you shit @NRA &amp; githttps://twitter.com/NRA/status/1190040621077204992&nbsp;…,1,21,175,NRA,False,True,21829541,NRA,1190040621077204992,1190040621077204992,tweet,21829541,NRA
1191935550887989249,1191935550887989249,tweet,,False,False,6.11.2019 04:29:15,en,/People4Bernie/status/1191935550887989249,False,3141672447,People for Bernie,True, Congratulations to @disruptionary for running an amazing campaign and making history in NYC. Starting in 2021 millions will be ranking their top 5 candidates instead of just voting for one.https://twitter.com/disruptionary/status/1191934983046402048&nbsp;…,1,37,135,disruptionary,False,True,1297729854,disruptionary,1191934983046402048,1191934983046402048,tweet,1297729854,disruptionary
1191935404108386305,1191922573090656261,tweet,,True,False,6.11.2019 04:28:40,en,/co_rapunzel4/status/1191935404108386305,True,837561853,💙Rapunzel™ #ImpeachTrump🆘,True, He probably thinks he&#39;s the exception and that he&#39;s somehow above mortal illness.,0,0,1,tasha12141,True,True,787994618,tasha12141,,,,,
1191934367138041857,1191934367138041857,tweet,,False,True,6.11.2019 04:24:32,en,/Politics_PR/status/1191934367138041857,False,16711026,R. Saddler 📎🗽🌊🌊🌊,True, Trump won’t let the GOP admit he did anything wrong — and that’s why they’re screwed http://j.mp/2raBinM&nbsp;pic.twitter.com/uKPw3suupb,0,10,16,,False,True,,,,,,,
1191933815868051456,1191933815868051456,tweet,,False,True,6.11.2019 04:22:21,en,/emilyslist/status/1191933815868051456,False,63262233,EMILY&#39;s List,True, Congratulations @sdfavor on winning your election to the Columbus City Council!pic.twitter.com/YNgSoQiaKb,0,10,43,sdfavor,False,True,1095825227135795200,sdfavor,,,,,
1191933600561803270,1191933600561803270,tweet,,False,True,6.11.2019 04:21:30,en,/emilyslist/status/1191933600561803270,False,63262233,EMILY&#39;s List,True, Congratulations @lizforus on winning re-election to the Columbus City Council!pic.twitter.com/O5ClGobnJb,0,17,58,lizforus,False,True,3422267165,lizforus,,,,,
1191933234852093953,1191933234852093953,tweet,,False,True,6.11.2019 04:20:02,en,/ArkansasOnline/status/1191933234852093953,False,25354366,AR Democrat-Gazette,True, HIGH SCHOOL FOOTBALL: Latest Democrat-Gazette rankings » https://www.arkansasonline.com/news/2019/nov/05/high-school-football-latest-democrat-gazette-ranki/&nbsp;…pic.twitter.com/lCc5XL97QW,0,1,0,,False,True,,,,,,,
1191932561699885057,1191930311355047936,tweet,,True,False,6.11.2019 04:17:22,en,/co_rapunzel4/status/1191932561699885057,True,837561853,💙Rapunzel™ #ImpeachTrump🆘,True, Congratulations; Elizabeth! Nice to make your acquaintance! ,1,0,1,DocLiza1,True,True,825492717576794113,DocLiza1,,,,,
1191932368380145664,1191916308339789824,tweet,,True,False,6.11.2019 04:16:36,en,/co_rapunzel4/status/1191932368380145664,True,837561853,💙Rapunzel™ #ImpeachTrump🆘,True, Oh; yes. And to pass sensible gun legislation; guarantee women&#39;s reproductive health and the ACA; legalize cannabis; champion LGBT rights...,0,2,10,CoastieKate1 johnpavlovitz,True,True,493714995,johnpavlovitz,,,,,
1191931896617418752,1191922573090656261,tweet,,True,False,6.11.2019 04:14:43,en,/co_rapunzel4/status/1191931896617418752,True,837561853,💙Rapunzel™ #ImpeachTrump🆘,True, LOL. And EEWW.,0,0,1,nightfly4257,True,True,250731720,nightfly4257,,,,,
1191931804137279489,1191931804137279489,tweet,,False,True,6.11.2019 04:14:21,en,/emilyslist/status/1191931804137279489,False,63262233,EMILY&#39;s List,True, Congratulations @maf4woodbridge on winning a seat on the Prince William County Board of Supervisors!pic.twitter.com/oWTB2HOSlo,0,17,33,maf4woodbridge,False,True,43636574,maf4woodbridge,,,,,
1191931737078669313,1191900153520803846,tweet,,True,False,6.11.2019 04:14:05,en,/co_rapunzel4/status/1191931737078669313,True,837561853,💙Rapunzel™ #ImpeachTrump🆘,True, Kentucky has a new DEMOCRATIC Governor! ,3,2,9,MulhollandLeda TarynStanford Gallaecian Lehman_Kiki CindisPLace DeliliaOMalley resistelle mydoggyruss Carpediem4989 BeckyBunzy peacelovinMimi VodkaMuse EmilyKinder11 JackieC1989 DMansini sckarr1 SchrodyBach Kris_Sacrebleu scott_catharine,True,True,2564306545,scott_catharine,,,,,
1191931349495689216,1191931349495689216,tweet,,False,True,6.11.2019 04:12:33,en,/emilyslist/status/1191931349495689216,False,63262233,EMILY&#39;s List,True, Congratulations @Bailey4theBoard on flipping a Prince William County Board of Supervisors seat from red to blue!pic.twitter.com/0T4lCXCffZ,0,22,66,Bailey4theBoard,False,True,2984636319,Bailey4theBoard,,,,,
1191930473263640576,1191930473263640576,tweet,,False,True,6.11.2019 04:09:04,en,/emilyslist/status/1191930473263640576,False,63262233,EMILY&#39;s List,True, Congratulations @HelenGymAtLarge on winning re-election to the Philadelphia City Council!pic.twitter.com/ol44iuXalo,1,18,68,HelenGymAtLarge,False,True,4718706551,HelenGymAtLarge,,,,,
1191930311355047936,1191930311355047936,tweet,,False,False,6.11.2019 04:08:25,en,/co_rapunzel4/status/1191930311355047936,False,837561853,💙Rapunzel™ #ImpeachTrump🆘,True, For the first time in 25 years! It&#39;s about freaking time!https://twitter.com/joncoopertweets/status/1191914539610181632&nbsp;…,5,38,102,,False,True,,,1191914539610181632,1191914539610181632,tweet,27493883,joncoopertweets
1191929503532167169,1191922573090656261,tweet,,True,False,6.11.2019 04:05:13,en,/co_rapunzel4/status/1191929503532167169,True,837561853,💙Rapunzel™ #ImpeachTrump🆘,True, Clogged arteries; anyone? ,2,0,2,tasha12141,True,True,787994618,tasha12141,,,,,
1191928826022023168,1191928826022023168,tweet,,False,False,6.11.2019 04:02:31,en,/kharyp/status/1191928826022023168,False,53503202,Khary Penebaker, Fx,True, The @NRA lost again.https://twitter.com/kylegriffin1/status/1191914355413131264&nbsp;…,3,18,167,NRA,False,True,21829541,NRA,1191914355413131264,1191914355413131264,tweet,32871086,kylegriffin1
1191928708317229057,1191928708317229057,tweet,,False,False,6.11.2019 04:02:03,und,/TheDemocrats/status/1191928708317229057,False,14377605,The Democrats,True,   https://twitter.com/DLCC/status/1191909217021640704&nbsp;…,72,291,1535,,False,True,,,1191909217021640704,1191909217021640704,tweet,22975495,DLCC
1191928204229070850,1191928204229070850,tweet,,False,True,6.11.2019 04:00:03,en,/ArkansasOnline/status/1191928204229070850,False,25354366,AR Democrat-Gazette,True, Official pleads innocent in alleged human smuggling scheme » https://www.arkansasonline.com/news/2019/nov/05/official-pleads-innocent-alleged-human-smuggling-s/&nbsp;…pic.twitter.com/NpcY79g3rk,0,1,0,,False,True,,,,,,,
1191928063581466625,1191928063581466625,tweet,,False,True,6.11.2019 03:59:29,en,/JoeBiden/status/1191928063581466625,False,939091,Joe Biden,True, Tonight; by voting in Democratic majorities in both chambers of the General Assembly; Virginians sent a clear; powerful message that will resonate across this nation and shake the walls of the White House.pic.twitter.com/78UbWLWX4h,229,719,4549,,False,True,,,,,,,
1191927562022391808,1191927562022391808,tweet,,False,True,6.11.2019 03:57:30,en,/emilyslist/status/1191927562022391808,False,63262233,EMILY&#39;s List,True, Congratulations to @LarsonForDuluth on winning re-election as mayor of Duluth; MN!pic.twitter.com/ozZGnLjyFN,0,15,53,LarsonForDuluth,False,True,340395994,LarsonForDuluth,,,,,
1191925328106668032,1191925328106668032,tweet,,False,False,6.11.2019 03:48:37,en,/TheDemocrats/status/1191925328106668032,False,14377605,The Democrats,True, Virginia just elected @Hashmi4Va to be the first Muslim-American woman elected to the Virginia Senate. Congratulations; @vademocrats and the @DLCC for this historic win!,18,166,881,Hashmi4Va vademocrats DLCC,False,True,22975495,DLCC,,,,,
1191924690987704320,1191923228782088192,tweet,,True,True,6.11.2019 03:46:05,und,/People4Bernie/status/1191924690987704320,True,3141672447,People for Bernie,True, pic.twitter.com/b63NnEYnTU,0,5,42,aseitzwald,True,True,82167518,aseitzwald,,,,,
1191924554441953280,1191924554441953280,tweet,,False,True,6.11.2019 03:45:33,en,/Politics_PR/status/1191924554441953280,False,16711026,R. Saddler 📎🗽🌊🌊🌊,True, After demanding release of impeachment testimony transcripts; Lindsey Graham refuses to read them http://j.mp/33lp21T&nbsp;pic.twitter.com/x5ZZTGVkJe,2,11,23,,False,True,,,,,,,
1191923504423194624,1191918282191855616,tweet,,True,False,6.11.2019 03:41:22,en,/People4Bernie/status/1191923504423194624,True,3141672447,People for Bernie,True, WAY TO GO!!!,0,1,15,LansingDSA Bbetz1990,True,True,240942328,Bbetz1990,,,,,
1191923168065155072,1191922867262246912,tweet,,True,False,6.11.2019 03:40:02,und,/People4Bernie/status/1191923168065155072,True,3141672447,People for Bernie,True, YA!!!,0,0,6,YDSAGT,True,True,898046977396572161,YDSAGT,,,,,
1191923164885987328,1191923164885987328,tweet,,False,True,6.11.2019 03:40:02,en,/ArkansasOnline/status/1191923164885987328,False,25354366,AR Democrat-Gazette,True, Little Rock authorities search Arkansas River after report man jumped from bridge » https://www.arkansasonline.com/news/2019/nov/05/little-rock-authorities-search-arkansas-river-afte/&nbsp;…pic.twitter.com/Q6JKlKq094,0,0,0,,False,True,,,,,,,
1191923120036298754,1191909136537202688,tweet,,True,False,6.11.2019 03:39:51,und,/co_rapunzel4/status/1191923120036298754,True,837561853,💙Rapunzel™ #ImpeachTrump🆘,True, ,0,1,3,Theon_Orbis,True,True,14206115,Theon_Orbis,,,,,
1191922649867440128,1191922649867440128,tweet,,False,True,6.11.2019 03:37:59,en,/npquarterly/status/1191922649867440128,False,61206610,Nonprofit Quarterly,True, RT @RDocekal Implosion of $47M #Nonprofit Highlights Risks of Government Dependency http://bit.ly/2JQgqJ0&nbsp; via @npquarterly,0,1,1,RDocekal npquarterly,False,True,2798339114,RDocekal,,,,,
1191922573090656261,1191922573090656261,tweet,,False,False,6.11.2019 03:37:40,en,/co_rapunzel4/status/1191922573090656261,False,837561853,💙Rapunzel™ #ImpeachTrump🆘,True, Snort more Adderall?https://twitter.com/MysterySolvent/status/1191910698730827776&nbsp;…,20,23,114,,False,True,,,1191910698730827776,1191910698730827776,tweet,1094713876132872192,MysterySolvent
1191922292156055553,1191922292156055553,tweet,,False,True,6.11.2019 03:36:33,en,/Politics_PR/status/1191922292156055553,False,16711026,R. Saddler 📎🗽🌊🌊🌊,True, Matt Bevin refuses to concede — and plans to ask a judge for a recount in Kentucky: Politico reporter http://j.mp/32qNi1G&nbsp;pic.twitter.com/Syw4JkQYhz,10,12,6,,False,True,,,,,,,
1191921808540389376,1191921808540389376,tweet,,False,False,6.11.2019 03:34:38,en,/emilyslist/status/1191921808540389376,False,63262233,EMILY&#39;s List,True, It&#39;s almost like women are electable.https://twitter.com/jess_mc/status/1191907566860804097&nbsp;…,4,268,1119,,False,True,,,1191907566860804097,1191907566860804097,tweet,18586983,jess_mc
1191921522891481089,1191921522891481089,tweet,,False,True,6.11.2019 03:33:30,en,/emilyslist/status/1191921522891481089,False,63262233,EMILY&#39;s List,True, Congratulations to @AnnissaForBos on winning re-election to the Boston City Council!pic.twitter.com/LRf8SUm4h6,0,16,58,AnnissaForBos,False,True,1395610328,AnnissaForBos,,,,,
1191921032522649608,1191921032522649608,tweet,,False,True,6.11.2019 03:31:33,en,/Politics_PR/status/1191921032522649608,False,16711026,R. Saddler 📎🗽🌊🌊🌊,True, Trump Rally Backfired And Caused Beshear Landslide In Kentucky County http://j.mp/36MISFI&nbsp;pic.twitter.com/gkhSJru3Pm,3,16,40,,False,True,,,,,,,
1191920982501548033,1191920982501548033,tweet,,False,True,6.11.2019 03:31:21,en,/emilyslist/status/1191920982501548033,False,63262233,EMILY&#39;s List,True, Congratulations to @nikkileeaz on winning the City Council Ward; 4 race!pic.twitter.com/f00k044GSv,0,15,60,nikkileeaz,False,True,88193234,nikkileeaz,,,,,
1191920541575327744,1191920541575327744,tweet,,False,True,6.11.2019 03:29:36,en,/emilyslist/status/1191920541575327744,False,63262233,EMILY&#39;s List,True, Congratulations to @SantaCruzTucson on winning the City Council; Ward 1 race!pic.twitter.com/VkzghPqaur,0,13,69,SantaCruzTucson,False,True,1091805320395943936,SantaCruzTucson,,,,,
1191919998958219266,1191916308339789824,tweet,,True,False,6.11.2019 03:27:27,en,/co_rapunzel4/status/1191919998958219266,True,837561853,💙Rapunzel™ #ImpeachTrump🆘,True, Virginia is a bellwether for the rest of the country!,1,1,7,Xt1na514 johnpavlovitz,True,True,493714995,johnpavlovitz,,,,,
1191919546308935681,1191919546308935681,tweet,,False,False,6.11.2019 03:25:39,en,/donnabrazile/status/1191919546308935681,False,60919240,Donna Brazile,True, @KyDems won for the ppl. Congratulations!https://twitter.com/henrywalther1/status/1191902648011759616&nbsp;…,1,2,16,KyDems,False,True,58500736,KyDems,1191902648011759616,1191902648011759616,tweet,1405490474,henrywalther1
1191919225696243712,1191914330133942272,tweet,,True,False,6.11.2019 03:24:22,en,/People4Bernie/status/1191919225696243712,True,3141672447,People for Bernie,True, They&#39;re going to call any nominee that runs a socialist anyway; might as well vote for the candidate who is a proud democratic socialist. #KYGovhttps://twitter.com/KYGOP/status/1165724998327308289&nbsp;…,4,35,198,,True,True,,,1165724998327308289,1165724998327308289,tweet,90386169,KYGOP
1191919210827567105,1191919210827567105,tweet,,False,False,6.11.2019 03:24:19,en,/donnabrazile/status/1191919210827567105,False,60919240,Donna Brazile,True, Same old shit.https://twitter.com/BenWSYX6/status/1191796553532375041&nbsp;…,45,92,381,,False,True,,,1191796553532375041,1191735497225383939,tweet,862067606,BenWSYX6
1191918649273135104,1191916308339789824,tweet,,True,True,6.11.2019 03:22:05,en,/co_rapunzel4/status/1191918649273135104,True,837561853,💙Rapunzel™ #ImpeachTrump🆘,True, We flipped VA blue!pic.twitter.com/lGOs5D8gJm,4,6,113,johnpavlovitz,True,True,493714995,johnpavlovitz,,,,,
1191918155439972358,1191897211468206080,tweet,,True,False,6.11.2019 03:20:07,en,/co_rapunzel4/status/1191918155439972358,True,837561853,💙Rapunzel™ #ImpeachTrump🆘,True, It surely does!!!!,0,0,5,CindisPLace CharismaMolotov Gallaecian DeliliaOMalley resistelle Lehman_Kiki MulhollandLeda EmilyKinder11 mydoggyruss CanerdianGirl AlisonAinswort9 sckarr1 ash_jan5en BeckyBunzy peacelovinMimi JeneeS_IS250 KrZy4NIN,True,True,23081505,KrZy4NIN,,,,,
1191917849826201600,1191909169626005508,tweet,,True,False,6.11.2019 03:18:54,en,/emilyslist/status/1191917849826201600,True,63262233,EMILY&#39;s List,True, Congratulations @Hashmi4Va! We&#39;re so proud of your historic win and are so excited to see you bring change to the Virginia state Senate! ,0,3,20,Hashmi4Va,True,True,1068721752342216709,Hashmi4Va,,,,,
1191917164451827712,1191917164451827712,tweet,,False,True,6.11.2019 03:16:11,en,/TheDemocrats/status/1191917164451827712,False,14377605,The Democrats,True,  FLIP ALERT  Democrats in Virginia just flipped the General Assembly from  to . Congratulations to the @vademocrats; organizers; volunteers; and all those who GOTVed for this hard-fought victory.pic.twitter.com/EyOAOLSy4i,39,307,1206,vademocrats,False,True,29363230,vademocrats,,,,,
1191916779158802432,1191916779158802432,tweet,,False,True,6.11.2019 03:14:39,en,/emilyslist/status/1191916779158802432,False,63262233,EMILY&#39;s List,True, Congratulations to @TucsonRomero on winning the Tucson mayoral race!pic.twitter.com/Cm8hrVnPqx,1,20,146,TucsonRomero,False,True,210931957,TucsonRomero,,,,,
1191916385162514437,1191916385162514437,tweet,,False,False,6.11.2019 03:13:05,en,/People4Bernie/status/1191916385162514437,False,3141672447,People for Bernie,True, Scott Walker and Matt Bevin walk into a retirement home.That&#39;s not a joke.That&#39;s just the news.,3,49,437,,False,True,,,,,,,
1191916108938395648,1191916108938395648,tweet,,False,True,6.11.2019 03:11:59,en,/emilyslist/status/1191916108938395648,False,63262233,EMILY&#39;s List,True, Congratulations to @TrishForMO on flipping Missouri&#39;s 99th state House District from red to blue!pic.twitter.com/lArIBtPwjW,4,76,351,TrishForMO,False,True,1115051107276021761,TrishForMO,,,,,
1191915970798841856,1191894596109950981,tweet,,True,True,6.11.2019 03:11:26,en,/People4Bernie/status/1191915970798841856,True,3141672447,People for Bernie,True, Post it to your networks! https://www.instagram.com/p/B4ge6pjH7qH/&nbsp;https://www.facebook.com/PeopleForBernie/photos/a.1657630031123871/2621224191431112/&nbsp;…pic.twitter.com/G4eJZwRvyi,1,129,539,carterforva,True,True,4842843378,carterforva,,,,,
1191915135587307521,1191915135587307521,tweet,,False,True,6.11.2019 03:08:07,en,/emilyslist/status/1191915135587307521,False,63262233,EMILY&#39;s List,True, Congratulations @KathyKLTran on winning re-election to the Virginia House of Delegates in District 42!pic.twitter.com/oB1kKzrmXT,1,25,135,KathyKLTran,False,True,1226177652,KathyKLTran,,,,,
1191914549747867651,1191914549747867651,tweet,,False,False,6.11.2019 03:05:48,en,/donnabrazile/status/1191914549747867651,False,60919240,Donna Brazile,True, Yeahhttps://twitter.com/kojoshow/status/1191912486678736897&nbsp;…,6,6,63,,False,True,,,1191912486678736897,1191912486678736897,tweet,14848798,kojoshow
1191914330133942272,1191914330133942272,tweet,,False,False,6.11.2019 03:04:55,en,/People4Bernie/status/1191914330133942272,False,3141672447,People for Bernie,True, Guess Kentucky voters said which side they&#39;re on.https://twitter.com/MattBevin/status/1165725772696489986&nbsp;…,53,417,2641,,False,True,,,1165725772696489986,1165725772696489986,tweet,1404269089,MattBevin
1191913984930107393,1191913984930107393,tweet,,False,True,6.11.2019 03:03:33,en,/Politics_PR/status/1191913984930107393,False,16711026,R. Saddler 📎🗽🌊🌊🌊,True, Trump team ‘never gave a damn about meeting with Ukraine’s anti-corruption community’: Former NSC Russia director http://j.mp/32gARVP&nbsp;pic.twitter.com/miDD10XNK2,0,9,11,,False,True,,,,,,,
1191913838926614528,1191913838926614528,tweet,,False,False,6.11.2019 03:02:58,en,/donnabrazile/status/1191913838926614528,False,60919240,Donna Brazile,True, Agree with @Janefondahttps://twitter.com/TheView/status/1191913091753291778&nbsp;…,6,18,117,Janefonda,False,True,18583722,Janefonda,1191913091753291778,1191913091753291778,tweet,21258337,TheView
1191913479420047360,1191913479420047360,tweet,,False,True,6.11.2019 03:01:32,en,/Politics_PR/status/1191913479420047360,False,16711026,R. Saddler 📎🗽🌊🌊🌊,True, Mitch McConnell Has The Same Low Approval Rating Of The GOP Governor Who Just Lost In Kentucky http://j.mp/33mCh2D&nbsp;pic.twitter.com/l4lc3WfUOT,2,33,78,,False,True,,,,,,,
1191913409450778625,1191913409450778625,tweet,,False,True,6.11.2019 03:01:16,en,/emilyslist/status/1191913409450778625,False,63262233,EMILY&#39;s List,True, We did it! We turned the entire Virginia General Assembly blue!pic.twitter.com/j2CLhLyzEV,24,255,1296,,False,True,,,,,,,
1191913251015155712,1191913251015155712,tweet,,False,True,6.11.2019 03:00:38,en,/ArkansasOnline/status/1191913251015155712,False,25354366,AR Democrat-Gazette,True, East Arkansas fatal shooting suspect surrenders; authorities say » https://www.arkansasonline.com/news/2019/nov/05/suspect-east-arkansas-slaying-believed-be-central-/?latest&nbsp;…pic.twitter.com/Q8eIaKLgbn,0,0,0,,False,True,,,,,,,
1191913046567866368,1191912334278529025,tweet,,True,False,6.11.2019 02:59:49,en,/People4Bernie/status/1191913046567866368,True,3141672447,People for Bernie,True, Foresight.https://twitter.com/BernieSanders/status/1191769146884861952&nbsp;…,1,45,227,,True,True,,,1191769146884861952,1191769146884861952,tweet,216776631,BernieSanders
1191913020357849089,1191913020357849089,tweet,,False,True,6.11.2019 02:59:43,en,/emilyslist/status/1191913020357849089,False,63262233,EMILY&#39;s List,True, Congratulations @julibriskman on flipping a Loudoun County Board of Supervisors seat!pic.twitter.com/0hnYgYcRxV,3,26,180,julibriskman,False,True,15825577,julibriskman,,,,,
1191912809480613888,1191912334278529025,tweet,,True,False,6.11.2019 02:58:53,en,/People4Bernie/status/1191912809480613888,True,3141672447,People for Bernie,True, Not a good night for union busters.,2,31,305,,True,True,,,,,,,
1191912334278529025,1191912334278529025,tweet,,False,True,6.11.2019 02:56:59,en,/People4Bernie/status/1191912334278529025,False,3141672447,People for Bernie,True, BREAKING: The Virginia State Legislature has officially been flipped! https://www.vpap.org/electionresults/20191105/house/&nbsp;…pic.twitter.com/J8dffsmHkN,4,204,890,,False,True,,,,,,,
1191912289978503169,1191912289978503169,tweet,,False,False,6.11.2019 02:56:49,en,/kharyp/status/1191912289978503169,False,53503202,Khary Penebaker, Fx,True, Republicans cheated; Democrats worked their asses off and beat them anywayhttps://twitter.com/thehill/status/1191910680888262656&nbsp;…,3,122,437,,False,True,,,1191910680888262656,1191910680888262656,tweet,1917731,thehill
1191912057614032896,1191912057614032896,tweet,,False,True,6.11.2019 02:55:53,en,/emilyslist/status/1191912057614032896,False,63262233,EMILY&#39;s List,True, Congratulations Dawn Adams on winning re-election to the Virginia House of Delegates in District 68!pic.twitter.com/V1GNnQwqYZ,2,24,135,,False,True,,,,,,,
1191911854358114304,1191911854358114304,tweet,,False,False,6.11.2019 02:55:05,en,/donnabrazile/status/1191911854358114304,False,60919240,Donna Brazile,True, This is remarkable. Congratulations to @vademocrats!https://twitter.com/voxdotcom/status/1191908678913445888&nbsp;…,6,32,280,vademocrats,False,True,29363230,vademocrats,1191908678913445888,1191908678913445888,tweet,2347049341,voxdotcom
1191911720140361728,1191911720140361728,tweet,,False,True,6.11.2019 02:54:33,en,/emilyslist/status/1191911720140361728,False,63262233,EMILY&#39;s List,True, Congratulations @sylviaglass2019 on flipping a seat on the Loudoun County Board of Supervisors!pic.twitter.com/yOiU3499QW,1,27,104,sylviaglass2019,False,True,971578276501213185,sylviaglass2019,,,,,
1191911686611120131,1191810051696156672,tweet,,True,False,6.11.2019 02:54:25,en,/co_rapunzel4/status/1191911686611120131,True,837561853,💙Rapunzel™ #ImpeachTrump🆘,True, I’m so happy!,0,0,1,dieseldoctorinc,True,True,357474323,dieseldoctorinc,,,,,
1191911466670133249,1191911466670133249,tweet,,False,False,6.11.2019 02:53:32,en,/donnabrazile/status/1191911466670133249,False,60919240,Donna Brazile,True, Congratulations to @AndyBeshearKY who campaigned to protect access to health care; paying teachers what they deserve; investing in good public schools; and restoring the right of ex felons to regain their citizenship.,5,47,325,AndyBeshearKY,False,True,2991360032,AndyBeshearKY,,,,,
1191911417542332418,1191911417542332418,tweet,,False,True,6.11.2019 02:53:21,en,/emilyslist/status/1191911417542332418,False,63262233,EMILY&#39;s List,True, Congratulations @kmurphyva on winning re-election to the Virginia House of Delegates in District 34!pic.twitter.com/kLZJ31v1Hd,0,17,98,kmurphyva,False,True,2339034433,kmurphyva,,,,,
1191911374647169033,1191909294305886208,tweet,,True,False,6.11.2019 02:53:11,en,/emilyslist/status/1191911374647169033,True,63262233,EMILY&#39;s List,True, When women run; women win.,1,3,18,DCampoamor,True,True,351260120,DCampoamor,,,,,
1191910788098928640,1191910788098928640,tweet,,False,True,6.11.2019 02:50:51,en,/emilyslist/status/1191910788098928640,False,63262233,EMILY&#39;s List,True, Congratulations @biberajbb on flipping the Loudoun County Commonwealth&#39;s Attorney seat!pic.twitter.com/ZgsqYcOGk5,0,25,126,biberajbb,False,True,216138333,biberajbb,,,,,
1191910564605259776,1191910564605259776,tweet,,False,True,6.11.2019 02:49:57,und,/People4Bernie/status/1191910564605259776,False,3141672447,People for Bernie,True, https://twitter.com/carterforva/status/1191894596109950981&nbsp;…pic.twitter.com/KxNx9NudIh,0,11,53,,False,True,,,,,,,
1191910434871431168,1191909136537202688,tweet,,True,False,6.11.2019 02:49:26,en,/co_rapunzel4/status/1191910434871431168,True,837561853,💙Rapunzel™ #ImpeachTrump🆘,True, Woo hoo! You are next; Mitch McConnell!!,1,1,6,neo11,True,True,25141357,neo11,,,,,
